101010,101010,1,1,2,0,Skilled Greatsword,1,1,0,1,5,60,3,No Effect,,,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,we_r_h_sword_006_r_a,,,,,,重い刃を振り回せることが、<br>一人前の証。
101011,101011,1.1,0,2,0,Inspiring Dragon Bone Spear,1,1,1000,4,5,50,3,,,Attack Enhancement,,6,Attack Power +20<br>to a random deployed Unit<br>with Attack Power less than 40,0,,0,,0,0,0,0,0,0,0,0,0,0,100,20,0,0,0,3,2,4,40,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,we_r_h_spear_003_r_a,,,,,,骨となってもなお<br>竜の力があふれ出している。
101012,101012,1.3,0,2,0,SACRED: Twin Horns of Zeus,1,1,1000,5,6,120,4,,,,,9,Attack Power to self -60,0,,0,,0,0,0,0,0,0,0,0,0,0,903,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,11,3,0,0,1,0,0,0,0,0,1,0,0,2,0,207,-60,0,0,0,1,0,0,0,0,0,5,0,0,2,0,217,5,1,0,0,1,0,0,0,0,0,1,0,0,2,0,ch_r_a_g_004,we_r_g_twinblade_001_r_a,,,,,,燃え上がる双角。<br>憤怒と畏怖の象徴。
101013,101013,1,0,2,0,Bone Crushing Bayonet,1,1,0,1,6,70,3,No Effect,,,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,we_r_h_sword_007_r_a,,,,,,剣は斬るものだって？　冗談だろ！
101014,101014,1,0,2,0,Great Axe of Steel,1,1,1000,2,5,50,3,,,Attack Enhancement,,6,If no enemies in the same lane、<br>Attack Power to self +20,0,,0,,0,0,0,0,0,0,0,0,0,0,100,20,0,0,0,1,2,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,we_r_h_ax_002_r_a,,,,,,巨大な武器を見ただけで<br>そいつの実力が分かった。<br>―ある剣闘士の物語―
101015,101015,1.2,0,2,0,SACRED: Zeus' Flame Axe,1,1,1000,5,4,50,3,,,Status Effect,,6,Inflict 【Flame Ⅱ】 on all Units,0,,0,,0,0,0,0,0,0,0,0,0,0,903,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,1,2,0,0,2,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ch_r_a_g_004,we_r_g_ax_001_r_a,,,,,,神の怒りは炎。<br>消えない憤怒の火焔。
101016,101016,1,0,2,0,SACRED： Zeus' War Axe,1,1,1000,5,5,60,3,,,Ability,,6,Grant 【Uplift Ⅲ】 to<br>all deployed units<br>Attack Power +10,0,,0,,0,0,0,0,0,0,0,0,0,0,903,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,1,3,0,0,3,2,0,0,0,0,1,0,0,2,0,100,10,0,0,0,3,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ch_r_a_g_004,we_r_g_halberd_001_r_a,,,,,,敵には怖れを、味方には畏れを。
101017,101017,1.1,1,2,0,Gleaming Spear Gaebolg,1,1,1000,3,7,60,3,,,,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,101,1,2,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,we_r_h_spear_002_r_a,,,,,,光を結晶化したその刃は<br>神の遺物か異界からの贈物か。
101018,101100,1,1,2,0,Weapon Oil,1,3,0,1,3,0,0,Attack Power +20 to 1 Unit,,Attack Enhancement,,0,,0,,0,,1,0,+20,1,0,0,0,0,0,0,100,20,0,0,0,3,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,戦士は、武器の扱いの前に<br>手入れの仕方を学ぶ。
101019,101101,1.1,0,2,0,Rite of Passage,1,3,1000,2,2,0,0,Attack Power +20 to 1 Unit with Attack Power less than 40,,Attack Enhancement,,0,,0,,0,,1,0,+20,1,0,0,0,0,0,0,100,20,0,0,0,3,2,4,40,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,長き旅こそが<br>成長を測る試練となる。
101020,101102,1,0,2,0,Oil of a Rotting Flame,1,3,1000,3,4,0,0,Grant <br>【Uplift Ⅰ】 to 1 Unit、Attack Power +20,,Ability,,0,,0,,0,,16,0,0,1,0,1,0,+20,1,0,101,1,1,0,0,3,2,0,0,0,0,3,0,0,2,0,100,20,0,0,0,3,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,塗った刃は腐食しちまうが……<br>効果は絶大さ。
101021,101103,1.3,1,2,0,Muse of Inspiration,1,3,1000,3,3,0,0,Grant <br>【Stiff Strike Ⅰ】 to 1 Unit、Attack Power +10,,Ability,,0,,0,,0,,16,0,0,1,0,1,0,+10,1,0,100,10,0,0,0,3,2,0,0,0,0,3,0,0,2,0,101,11,1,0,0,3,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,勇敢さを讃え<br>損失を嘆き<br>杯を捧げよ。
101022,101104,1,1,2,0,Dragon's Tear,1,3,0,1,2,0,0,Grant 【Uplift Ⅰ】 to 1 Unit,,Ability,,0,,0,,0,,16,0,0,1,0,0,0,0,0,0,101,1,1,0,0,3,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,出土した竜の骨と複数の植物から<br>作られる傑作オイル。
101023,101200,1,1,2,0,Diligent Application,1,2,0,1,4,0,3,Grant Attack Power +20<br>to all deployed Units,,Attack Enhancement,,0,,0,,0,,1,0,+20,1,0,0,0,0,0,0,100,20,0,0,0,3,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,筋力の鍛錬は一日も欠かさない。<br>負けないために、生き残るために。<br>―ある剣闘士の物語―
101024,101201,1.1,0,2,0,War Cry,1,2,1000,2,2,0,6,Attack Power +20<br>to all deployed Units<br>with Attack Power less than 40,,Attack Enhancement,,0,,0,,0,,1,0,+20,1,0,0,0,0,0,0,100,20,0,0,0,3,2,4,40,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,槍や斧、矢の雨よりも先に届く武器。<br>それが声。
101025,101202,1,0,2,0,Funeral Resonance,1,2,1000,2,3,0,3,Grant 【Uplift Ⅲ】 to<br>2 random deployed Units,,Ability,,0,,0,,0,,16,0,0,1,0,0,0,0,0,0,101,1,3,0,0,3,2,0,0,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,偉大な戦士の死を悼み、角笛が響く。
101026,101203,1.3,1,2,0,Raise Fighting Spirits,1,2,1000,3,4,0,3,Send out 2<br>【Warrior Clone A】<br>to random lanes,,Deploy Clone,,0,,0,,0,,38,0,0,1,0,0,0,0,0,0,907,201000,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,呼び起こせ。<br>戦士の魂を。
101027,101204,1,0,2,0,Breakthrough,1,2,1000,3,5,0,3,Grant 【Uplift Ⅱ】<br> to 1 random deployed Unit、<br>Attack Power +30,,Ability,,0,,0,,0,,16,0,0,1,0,1,0,+30,1,0,101,1,2,0,0,3,2,0,0,1,1,2,0,0,2,0,100,30,0,0,0,3,2,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,俺に続け！<br>ここを突破する！<br>―第二次北方戦記―
101028,101205,1,0,2,0,Battle Ritual,1,2,1000,2,6,0,9,Grant Attack Power +40<br>to all deployed Units,,Attack Enhancement,,0,,0,,0,,1,0,+40,1,0,0,0,0,0,0,100,40,0,0,0,3,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,受け継いだ戦士の血と、<br>偉大な祖先たちに勝利を誓う儀礼。
101029,101206,1,0,2,0,Prepared to Die,1,2,0,1,2,0,3,Grant 【Uplift Ⅰ】 to all deployed Units,,Ability,,0,,0,,0,,16,0,0,1,0,0,0,0,0,0,101,1,1,0,0,3,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,我に続け！<br>ここが我らの死に場所だ！<br>―第一次北方戦記―
101030,101018,1.2,0,2,0,Heroic Banner Spear,1,1,1000,4,7,40,3,,,Attack Enhancement,,6,Grant Attack Power +20<br>to all deployed Units,0,,0,,0,0,0,0,0,0,0,0,0,0,100,20,0,0,0,3,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,we_r_h_spear_005_r_a,,,,,,英雄とは<br>先頭に立つ者のこと。
101031,101019,1.2,1,2,0,Red Double-Edged Spear,1,1,0,1,2,30,3,No Effect,,,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,we_r_h_twinblade_005_r_a,,,,,,赤は炎と血の色。<br>そして闘志の色である。
101032,101020,1.3,1,2,0,Two Headed Lars Spear,1,1,1000,3,3,10,3,,,,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,101,1,3,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,we_r_h_twinblade_004_r_a,,,,,,2枚の刃で戦果は2倍。<br>ただし、使いにくさも2倍。
101033,101021,1.3,0,2,0,Fierce General Spear,1,1,1000,4,5,50,3,,,Deploy Clone,,6,Send out 1<br>【Warrior Clone A】<br>to a random lane,0,,0,,0,0,0,0,0,0,0,0,0,0,907,201000,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,we_r_h_sword_008_r_a,,,,,,猛き心と愛用の武器。<br>そのふたつが戦士を<br>歴戦の将にする。
101034,101022,1.3,1,2,0,Rushing Axe Bull Strike,1,1,1000,4,6,60,3,,,Ability,,6,If an enemy in the same lane<br>has a higher level、<br>Grant 【Stiff Strike Ⅱ】 to self,0,,0,,0,0,0,0,0,0,0,0,0,0,101,11,2,0,0,1,0,0,0,0,0,1,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,we_r_h_ax_004_r_a,,,,,,前に立つな！<br>死にたいのか！！
101035,101023,1.3,0,2,0,Lantern Star Spear,1,1,1000,2,4,40,3,,,,,9,Grant Attack Power +20<br>to all deployed Units,0,,0,,0,0,0,0,0,0,0,0,0,0,100,20,0,0,0,3,2,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,we_r_h_spear_004_r_a,,,,,,一番槍をつとめ、生き延びること。<br>それこそが本物の戦士の証。
101036,101024,1.2,1,2,0,Huge Starburst Rock Axe,1,1,1000,3,4,20,3,,,,,9,Attack Power to self +40,0,,0,,0,0,0,0,0,0,0,0,0,0,100,40,0,0,0,1,2,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,we_r_h_ax_005_r_a,,,,,,空から来たりて、<br>敵を打ち払う大斧となる。<br>それがこの岩の定め。<br>―柄に刻まれた銘―
101037,101209,1.2,0,2,0,Fire-Walking Shout,1,2,1000,3,2,0,3,Inflict 【Flame Ⅰ】 on all Units,,Status Effect,,0,,0,,0,,37,0,0,2,0,0,0,0,0,0,217,1,1,0,0,2,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,あ、熱くなんて無い！<br>―ある戦士の叫び―
101038,101210,1.3,1,2,0,Fire-Breathing Body,1,3,1000,3,5,0,0,Inflict 【Flame Ⅰ】 to enemy、20 damage,,Status Effect,,0,,0,,0,,37,0,0,2,0,4,0,-20,2,0,500,-20,0,0,0,2,2,0,0,0,0,3,0,0,2,0,217,1,1,0,0,2,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,戦士は纏う。<br>勇気と闘志、<br>そして炎を。
101039,101211,1.2,1,2,0,Roaring Flame Drumming,1,2,1000,4,2,0,3,Grant Attack Power +20 to 1 random deployed Unit,,Attack Enhancement,,0,,0,,0,,1,0,+20,1,0,0,0,0,0,0,100,20,0,0,0,3,2,0,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,身を焼き、<br>魂を焦し、<br>与えよう、<br>力を！
101040,101105,1.3,0,2,0,Fiery Oil Jar,1,3,1000,3,3,0,0,Inflict 【Flame Ⅱ】 to 1 enemy,,Status Effect,,0,,0,,0,,37,0,0,2,0,0,0,0,0,0,217,1,2,0,0,2,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,熱くて痛い。<br>もしくは痛くて熱い。
101041,101106,1.2,1,2,0,War Flame Makeup,1,3,0,1,5,0,0,Attack Power +30 to 1 Unit,,Attack Enhancement,,0,,0,,0,,1,0,+30,1,0,0,0,0,0,0,100,30,0,0,0,3,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,強さは、<br>炎の形をしている。
101042,101107,1.2,0,2,0,Rite of Fire,1,3,1000,2,2,0,0,Inflict 【Flame Ⅰ】 to 1 enemy,,Status Effect,,0,,0,,0,,37,0,0,2,0,0,0,0,0,0,217,1,1,0,0,2,2,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,炎を捧げて、<br>勝利を願え。
101043,101207,1.1,1,2,0,Pride of the Angry Dragon,1,2,1000,4,5,0,9,Grant Attack Power +50 to 1 random deployed Unit,,Attack Enhancement,,0,,0,,0,,1,0,+50,1,0,0,0,0,0,0,100,50,0,0,0,3,2,0,0,1,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,『龍が如く』シリーズ,,東日本最大の極道組織である<br>東城会の元四代目会長。<br>背中に龍の刺青を<br>背負っていることから<br>“堂島の龍”と呼ばれる伝説の極道。<br><br>桐生一馬
101044,101208,1,1,2,0,Spirit of Knowledge,1,2,1000,4,2,0,3,Grant 【Uplift Ⅱ】<br>to 2 random deployed Units,,Ability,,0,,0,,0,,16,0,0,1,0,0,0,0,0,0,101,1,2,0,0,3,2,0,0,1,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,『龍が如く　ONLINE』,,元東城会系荒川組若衆。<br>神室町生まれ神室町育ち。<br>荒川組の若頭の犯した罪を被り、<br>カタギとなって出頭した過去を持つ。<br>生まれてきて何一つ成せなかった<br>ドン底の男だが、出所後に<br>変わり果ててしまった神室町を<br>取り戻すべく、立ち上がる。<br><br>春日一番
101057,101216,1.1,1,2,0,Loud and Clear,1,2,1000,3,2,0,3,Grant Attack Power +10<br>to all deployed Units,,Attack Enhancement,,0,,0,,0,,1,0,+10,1,0,0,0,0,0,0,100,10,0,0,0,3,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,ひと和,『コード・オブ・ジョーカー』,,本当の強者にこそ分かるのだ。<br>この戦場を征する者が果たして誰か。<br>身を切り裂くような闘気は、<br>その事実を雄弁に物語っている。<br><br>魔軍総帥アスタロト
101058,101111,1.1,1,2,0,Hercules Spiral,1,3,1000,3,3,0,0,Grant 【Uplift Ⅰ】 to 1 Unit<br>if Attack Power is less than 40、Attack Power +20,,Ability,,0,,0,,0,,16,0,0,1,0,1,0,+20,1,0,101,1,1,0,0,3,2,4,40,0,0,3,0,0,2,0,100,20,0,0,0,3,2,4,40,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,『甲虫王者ムシキング』,,世界最大・最強のカブトムシ。<br>2本のツノであいてを<br>はさんで持ち上げてしまう。<br>ジャングルにある<br>ヤシの木のしるが好物。<br><br>ヘルクレスオオカブト
101060,101031,1.2,1,2,0,CHARIOT Steel Axe,1,1,1000,3,5,50,3,,,,,9,During CLIMAX、<br>Attack Power to self +40,0,,0,,0,0,0,0,0,0,0,0,0,0,100,40,0,0,0,1,2,0,0,0,0,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,we_r_h_ax_007_r_a,,character_clb_L_101031,,『HOUSE OF THE DEAD SCARLET DAWN』,,タロットカード戦車を<br>イメージして作られた。<br>全身が金属製の鎧で覆われており、<br>性格は非常に狂暴。<br>常に、館内に侵入者がいないか、<br>番犬のように目を光らせて<br>巡回している。<br><br>ＣＨＡＲＩＯＴ
101061,101112,1.2,1,2,0,Purgatory Judgement,1,2,1000,3,3,0,3,Inflict 【Flame Ⅰ】 on all Units、Attack Power -10,,Status Effect,,0,,0,,0,,37,0,0,2,0,1,0,-10,2,0,217,1,1,0,0,2,2,0,0,0,0,2,0,0,2,0,207,-10,0,0,0,2,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,『コード・オブ・ジョーカー』,,罪無き者などこの世にいない。<br>その理不尽な判決によって、<br>罪人は煉獄の炎に<br>身を焼かれながらも、<br>彼女の美貌に恋焦がれる。<br><br>裁きのマーヤ
